Title,Price,Operating system,Display diagonal,Memory,Main Camera,Front Camera,Delivery,Manufacturer,Manufacturer's country,Features
Смартфон Xiaomi Mi 11 8/256GB Horizon Blue,399 990 ₸,Android,"6,8″ - 17,27 см",256 GB,108 Mpx + 13 Mpx + 5 Mpx,20 Mpx,бесплатно,Xiaomi,Китай,"Смартфон тонкий, легкий и яркий; повышена скорость работы, увеличена мощность начинки; обработка изображений и аудио выведена на шаг вперед."
Смартфон Xiaomi Mi 11 8/256GB Midnight Gray,399 990 ₸,Android,"6,8″ - 17,27 см",256 GB,108 Mpx + 13 Mpx + 5 Mpx,20 Mpx,бесплатно,Xiaomi,Китай,"Смартфон тонкий, легкий и яркий; повышена скорость работы, увеличена мощность начинки; обработка изображений и аудио выведена на шаг вперед."
Смартфон Xiaomi Mi 11 Lite 6/128GB Boba Black,149 990 ₸,Android 11,"6,55″ - 16,64 см",128 GB,64Mpx + 8Mpx + 5Mpx,16 Mpx,бесплатно,Xiaomi,Китай,6.55-дюймовый AMOLED дисплей
Смартфон Xiaomi Mi 11 Lite 6/128GB Bubblegum Blue,149 990 ₸,Android 11,"6,56″ - 16,6 см",128 GB,64Mpx + 8Mpx + 5Mpx,16 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, сканер лица"
Смартфон Xiaomi Mi 11 Lite 6/128GB Peach Pink,149 990 ₸,Android 11,"6,56″ - 16,6 см",128 GB,64Mpx + 8Mpx + 5Mpx,16 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица"
Смартфон Xiaomi Mi 11 Lite 8/128GB Boba Black,159 990 ₸,Android 11,"6,56″ - 16,6 см",128 GB,64Mpx + 8Mpx + 5Mpx,16 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица"
Смартфон Xiaomi Mi 11 Lite 8/128GB Bubblegum Blue,159 990 ₸,Android 11,"6,55″ - 16,64 см",128 GB,64Mpx + 8Mpx + 5Mpx,16 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, сканер лица"
Смартфон Xiaomi Mi 11 Ultra 12/256GB Ceramic Black,599 900 ₸,Android 11,"6,8″ - 17,27 см",256 GB,50 Mpx + 48 Mpx +48 Mpx,20 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев (встроенный в экран), Разблокировка по лицу, Гироскоп, Акселерометр, Датчик приближения, Датчик освещенности, Компас, Стерео динамики Harmon Kardon, Hi-Res Audio, Линейный мотор на оси Х, Защита: IP68, Цвет: Чёрный, NFC"
Смартфон Xiaomi Mi 11 Ultra 12/256GB Ceramic White,599 900 ₸,Android 11,"6,8″ - 17,27 см",256 GB,50 Mpx + 48 Mpx +48 Mpx,20 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев (встроенный в экран), Разблокировка по лицу, Гироскоп, Акселерометр, Датчик приближения, Датчик освещенности, Компас, Стерео динамики Harmon Kardon, Hi-Res Audio, Линейный мотор на оси Х, Защита: IP68, Цвет: Чёрный, NFC"
Смартфон Xiaomi Poco F3 5G 6/128GB Deep Ocean Blue,179 990 ₸,Android,"6,67"" - 16,94 см",128 GB,48 Mpx + 8 Mpx + 5 Mpx,20 Mpx,бесплатно,Xiaomi,Китай,Поддерживает 11 диапазонов глобальной сети
Смартфон Xiaomi Poco F3 5G 8/256GB Night Black,199 990 ₸,Android,"6,67"" - 16,94 см",256 GB,48 Mpx + 8 Mpx + 5 Mpx,20 Mpx,бесплатно,Xiaomi,Китай,Поддерживает 11 диапазонов глобальной сети
Смартфон Xiaomi Redmi 10 4/128GB Carbon Gray,99 990 ₸,Android 11,"6,55″ - 16,64 см",128 GB,50 Mpx + 8 Mpx + 2 Mpx + 2 Mpx,8 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Гироскоп, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 10 4/128GB Pebble White,99 990 ₸,Android 11,"6,55″ - 16,64 см",128 GB,50 Mpx + 8 Mpx + 2 Mpx + 2 Mpx,8 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Гироскоп, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 10 4/128GB Sea Blue,99 990 ₸,Android 11,"6,55″ - 16,64 см",128 GB,50 Mpx + 8 Mpx + 2 Mpx + 2 Mpx,8 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Гироскоп, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 10 4/64GB Carbon Gray,89 990 ₸,Android 11,"6,55″ - 16,64 см",64 GB,50 Mpx + 8 Mpx + 2 Mpx + 2 Mpx,8 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Гироскоп, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 10 4/64GB Pebble White,89 990 ₸,Android 11,"6,55″ - 16,64 см",64 GB,50 Mpx + 8 Mpx + 2 Mpx + 2 Mpx,8 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Гироскоп, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 10 4/64GB Sea Blue,89 990 ₸,Android 11,"6,55″ - 16,64 см",64 GB,50 Mpx + 8 Mpx + 2 Mpx + 2 Mpx,8 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Гироскоп, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 10 6/128GB Sea Blue,109 990 ₸,Android 11,"6,55″ - 16,64 см",128 GB,50 Mpx + 8 Mpx + 2 Mpx + 2 Mpx,8 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Гироскоп, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 9 3/32GB Carbon Grey (NFC),59 990 ₸,Android 10,"6,53″ - 16,59 см",32 GB,13Mpx + 8Mpx + 5Mpx + 2Mpx,8 Мп,бесплатно,Xiaomi,Китай,Сканер отпечатка пальцев. Пульсометр.
Смартфон Xiaomi Redmi 9 3/32GB Ocean Green (NFC),59 990 ₸,Android 10,"6,53″ - 16,59 см",32 GB,13Mpx + 8Mpx + 5Mpx + 2Mpx,8 Мп,бесплатно,Xiaomi,Китай,Сканер отпечатка пальцев. Пульсометр.
Смартфон Xiaomi Redmi 9 3/32GB Sunset Purple (NFC),59 990 ₸,Android 10,"6,53″ - 16,59 см",32 GB,13Mpx + 8Mpx + 5Mpx + 2Mpx,8 Мп,бесплатно,Xiaomi,Китай,Сканер отпечатка пальцев. Пульсометр.
Смартфон Xiaomi Redmi 9 4/64GB Carbon Grey,69 990 ₸,Android 10,"6,53″ - 16,59 см",64 GB,13Mpx + 8Mpx + 5Mpx + 2Mpx,8 Mpx,бесплатно,Xiaomi,Китай,Сканер отпечатка пальцев. Пульсометр.
Смартфон Xiaomi Redmi 9 4/64GB Carbon Grey (NFC),69 990 ₸,Android,"6,53″ - 16,59 см",64 GB,13Mpx + 8Mpx + 5Mpx + 2Mpx,18 Mpx,бесплатно,Xiaomi,Китай,"Плотность пикселей 395 ppi, 16 миллионов цветов. Датчики: акселерометр, датчик освещения, датчик приближения, компас"
Смартфон Xiaomi Redmi 9 4/64GB Ocean Green,69 990 ₸,Android 10,"6,53″ - 16,59 см",64 GB,13Mpx + 8Mpx + 5Mpx + 2Mpx,8 Mpx,бесплатно,Xiaomi,Китай,Сканер отпечатка пальцев. Пульсометр.
Смартфон Xiaomi Redmi 9 4/64GB Ocean Green (NFC),69 990 ₸,Android 10,"6,53″ - 16,59 см",64 GB,13Mpx + 8Mpx + 5Mpx + 2Mpx,8 Мп,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, сканер лица, акселерометр, датчик приближения, датчик освещения, компас"
Смартфон Xiaomi Redmi 9 4/64GB Sunset Purple,69 990 ₸,Android 10,"6,53″ - 16,59 см",64 GB,13Mpx + 8Mpx + 5Mpx + 2Mpx,8 Mpx,бесплатно,Xiaomi,Китай,Сканер отпечатка пальцев. Пульсометр.
Смартфон Xiaomi Redmi 9 4/64GB Sunset Purple (NFC),69 990 ₸,Android,"6,53″ - 16,59 см",64 GB,13Mpx + 8Mpx + 5Mpx + 2Mpx,8 Mpx,бесплатно,Xiaomi,Китай,"Плотность пикселей 395 ppi, 16 миллионов цветов. Датчики: акселерометр, датчик освещения, датчик приближения, компас"
Смартфон Xiaomi Redmi 9A 2/32GB Granite Gray,48 990 ₸,Android 10,"6,53″ - 16,59 см",32 GB,13 Mpx,5 Mpx,бесплатно,Xiaomi,Китай,"Акселерометр, Датчик приближения, Датчик освещения, Компас, Быстрая зарядка"
Смартфон Xiaomi Redmi 9A 2/32GB Peacock Green,48 990 ₸,Android 10,"6,53″ - 16,59 см",32 GB,13 Mpx,5 Mpx,бесплатно,Xiaomi,Китай,"Акселерометр, Датчик приближения, Датчик освещения, Компас, Быстрая зарядка"
Смартфон Xiaomi Redmi 9A 2/32GB Sky Blue,48 990 ₸,Android 10,"6,53″ - 16,59 см",32 GB,13 Mpx,5 Mpx,бесплатно,Xiaomi,Китай,"Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 9C 2/32GB Midnight Gray,54 990 ₸,Android 10,"6,53″ - 16,59 см",32 GB,13 Mpx + 2 Mpx,5 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальца, Сканер лица, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 9C 2/32GB Twilight Blue,54 990 ₸,Android 10,"6,53″ - 16,59 см",32 GB,13 Mpx + 2 Mpx,5 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальца, Сканер лица, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 9C 3/64GB Midnight Gray,59 990 ₸,Android 10,"6,53″ - 16,59 см",64 GB,13 Mpx + 2 Mpx,5 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальца, Сканер лица, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 9C 3/64GB Twilight Blue,59 990 ₸,Android 10,"6,53″ - 16,59 см",64 GB,13 Mpx + 2Mpx + 2Mpx,5 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальца, Сканер лица, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 9C 4/128Gb Sunrise Orange,69 990 ₸,Android,"6,53″ - 16,59 см",128 GB,13 Mpx + 2 Mpx,5 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальца, Сканер лица, Акселерометр, Датчик приближения, Датчик освещения, Компас"
Смартфон Xiaomi Redmi 9T 4/128GB Carbon Gray,69 990 ₸,Android 10,"6,53″ - 16,59 см",128 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,8 Мп,бесплатно,Xiaomi,Китай,Датчик отпечатков пальцев
Смартфон Xiaomi Redmi 9T 4/128GB Ocean Green,69 990 ₸,Android 10,"6,53″ - 16,59 см",128 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,8 Мп,бесплатно,Xiaomi,Китай,Датчик отпечатков пальцев
Смартфон Xiaomi Redmi 9T 4/128GB Sunrise Orange,69 990 ₸,Android 10,"6,53″ - 16,59 см",128 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,8 Мп,бесплатно,Xiaomi,Китай,Датчик отпечатков пальцев
Смартфон Xiaomi Redmi 9T 4/128GB Twilight Blue,69 990 ₸,Android 10,"6,53″ - 16,59 см",128 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,8 Мп,бесплатно,Xiaomi,Китай,"Датчики: датчик отпечатков пальцев, акселерометр, датчик приближения, датчик освещения, компас. Функция быстрой зарядки 18 Вт. Сканер лица"
Смартфон Xiaomi Redmi 9T 4/64GB Carbon Gray,64 990 ₸,Android 10,"6,53″ - 16,59 см",64 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,8 Мп,бесплатно,Xiaomi,Китай,Датчик отпечатков пальцев
Смартфон Xiaomi Redmi 9T 4/64GB Sunrise Orange,64 990 ₸,Android 10,"6,53″ - 16,59 см",64 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,8 Мп,бесплатно,Xiaomi,Китай,Датчик отпечатков пальцев
Смартфон Xiaomi Redmi 9T 4/64GB Twilight Blue,64 990 ₸,Android 10,"6,53″ - 16,59 см",64 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,8 Мп,бесплатно,Xiaomi,Китай,Датчик отпечатков пальцев
Смартфон Xiaomi Redmi 9T 6/128GB Carbon Gray,99 990 ₸,Android 10,"6,53″ - 16,59 см",128 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,8 Mpx,бесплатно,Xiaomi,Китай,Датчик отпечатков пальцев
Смартфон Xiaomi Redmi 9T 6/128Gb Sunrise Orange,99 990 ₸,Android,"6,53″ - 16,59 см",128 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,8 Mpx,бесплатно,Xiaomi,Китай,Датчик отпечатков пальцев
Смартфон Xiaomi Redmi 9T EU 4/64GB Ocean Green,64 990 ₸,Android 10,"6,53″ - 16,59 см",64 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,8 Мп,бесплатно,Xiaomi,Китай,Датчик отпечатков пальцев
Смартфон Xiaomi Redmi Note 10 4/128GB Lake Green,99 890 ₸,Android 11,"6,4″ - 16,3 см",128 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,13 Мп,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Квадрокамера с разрешением до 48 Мп"
Смартфон Xiaomi Redmi Note 10 4/128GB Onyx Gray,109 990 ₸,Android 11,"6,4″ - 16,3 см",128 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,13 Мп,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Квадрокамера с разрешением до 48 Мп"
Смартфон Xiaomi Redmi Note 10 4/128GB Pebble White,99 890 ₸,Android 11,"6,4″ - 16,3 см",128 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,13 Мп,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Квадрокамера с разрешением до 48 Мп"
Смартфон Xiaomi Redmi Note 10 4/64GB Lake Green,84 890 ₸,Android 11,"6,4″ - 16,3 см",64 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,13 Мп,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Квадрокамера с разрешением до 48 Мп"
Смартфон Xiaomi Redmi Note 10 4/64GB Onyx Gray,99 990 ₸,Android 11,"6,4″ - 16,3 см",64 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,13 Мп,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Квадрокамера с разрешением до 48 Мп"
Смартфон Xiaomi Redmi Note 10 4/64GB Pebble White,89 890 ₸,Android 11,"6,4″ - 16,3 см",64 GB,48 Мп + 8 Мп + 2 Мп + 2 Мп,13 Мп,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, Сканер лица, Квадрокамера с разрешением до 48 Мп"
Смартфон Xiaomi Redmi Note 10 Pro 6/128GB Glacier Blue,139 990 ₸,Android,"6,67"" - 16,94 см",128 GB,108 Mpx + 8 Mpx + 5 Mpx + 2 Mpx,16 Mpx,бесплатно,Xiaomi,Китай,Основная камера поддерживает технологию Dual Native ISO
Смартфон Xiaomi Redmi Note 10 Pro 6/128GB Onyx Gray,139 990 ₸,Android,"6,67"" - 16,94 см",128 GB,108 Mpx + 8 Mpx + 5 Mpx + 2 Mpx,16 Mpx,бесплатно,Xiaomi,Китай,Основная камера поддерживает технологию Dual Native ISO
Смартфон Xiaomi Redmi Note 10 Pro 6/64GB Glacier Blue,129 990 ₸,Android,"6,67"" - 16,94 см",64 GB,108 Mpx + 8 Mpx + 5 Mpx + 2 Mpx,16 Mpx,бесплатно,Xiaomi,Китай,
Смартфон Xiaomi Redmi Note 10 Pro 8/128GB Glacier Blue,149 990 ₸,Android 11,"6,67"" - 16,94 см",128 GB,108 Mpx + 8 Mpx + 5 Mpx + 2 Mpx,16 Mpx,бесплатно,Xiaomi,Китай,"Сканер отпечатка пальцев, сканер лица"
